Country,Happiness Score,Standard Error,Economy (GDP per Capita),Family,Health (Life Expectancy),Freedom,Trust (Government Corruption),Generosity,Dystopia Residual,Lower Confidence Interval,Upper Confidence Interval,Happiness.Score,Whisker.high,Whisker.low,Economy..GDP.per.Capita.,Health..Life.Expectancy.,Trust..Government.Corruption.,Dystopia.Residual,Country or region,Score,GDP per capita,Social support,Healthy life expectancy,Freedom to make life choices,Perceptions of corruption
Nepal,5.378949206349207,0.04788474683544304,0.899837492063492,1.17928326129913,0.5940544761904762,0.440305948257446,0.14053200000000002,0.394096165895462,2.212031619047619,5.282394904458599,5.481974522292994,4.96199989318848,5.06735607936978,4.85664370700717,0.479820191860199,0.504130780696869,0.0729755461215973,1.8912410736084,Nepal,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Mongolia,5.378949206349207,0.04788474683544304,0.899837492063492,1.4930112361908,0.5940544761904762,0.394143968820572,0.14053200000000002,0.338464230298996,2.212031619047619,5.282394904458599,5.481974522292994,4.95499992370605,5.0216795091331,4.88832033827901,1.02723586559296,0.557783484458923,0.0329022891819477,1.11129236221313,Mongolia,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
South Africa,5.378949206349207,0.04788474683544304,0.899837492063492,1.38478863239288,0.5940544761904762,0.479246735572815,0.14053200000000002,0.139362379908562,2.212031619047619,5.282394904458599,5.481974522292994,4.8289999961853,4.92943518772721,4.72856480464339,1.05469870567322,0.187080070376396,0.0725094974040985,1.51090860366821,South Africa,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Tunisia,5.378949206349207,0.04788474683544304,0.899837492063492,0.868351459503174,0.5940544761904762,0.289680689573288,0.14053200000000002,0.0496933571994305,2.212031619047619,5.282394904458599,5.481974522292994,4.80499982833862,4.88436700701714,4.72563264966011,1.00726580619812,0.613212049007416,0.0867231488227844,1.89025115966797,Tunisia,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Palestinian Territories,5.378949206349207,0.04788474683544304,0.899837492063492,1.15564715862274,0.5940544761904762,0.25471106171608,0.14053200000000002,0.114173173904419,2.212031619047619,5.282394904458599,5.481974522292994,4.77500009536743,4.88184834256768,4.66815184816718,0.716249227523804,0.565666973590851,0.0892826020717621,1.8788902759552,Palestinian Territories,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Egypt,5.378949206349207,0.04788474683544304,0.899837492063492,0.997471392154694,0.5940544761904762,0.282110154628754,0.14053200000000002,0.128631442785263,2.212031619047619,5.282394904458599,5.481974522292994,4.7350001335144,4.82513378962874,4.64486647740006,0.989701807498932,0.520187258720398,0.114381365478039,1.70216107368469,Egypt,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Bulgaria,5.378949206349207,0.04788474683544304,0.899837492063492,1.43437945842743,0.5940544761904762,0.289231717586517,0.14053200000000002,0.113177694380283,2.212031619047619,5.282394904458599,5.481974522292994,4.71400022506714,4.80369470641017,4.62430574372411,1.1614590883255,0.708217680454254,0.0110515309497714,0.996139287948608,Bulgaria,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Sierra Leone,5.378949206349207,0.04788474683544304,0.899837492063492,0.984136044979095,0.5940544761904762,0.318697690963745,0.14053200000000002,0.293040901422501,2.212031619047619,5.282394904458599,5.481974522292994,4.70900011062622,4.85064333498478,4.56735688626766,0.36842092871666,0.0055647538974881,0.0710951760411263,2.66845989227295,Sierra Leone,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Cameroon,5.378949206349207,0.04788474683544304,0.899837492063492,0.946018218994141,0.5940544761904762,0.430388748645782,0.14053200000000002,0.236298456788063,2.212031619047619,5.282394904458599,5.481974522292994,4.69500017166138,4.79654085725546,4.5934594860673,0.564305365085602,0.132892116904259,0.0513066314160824,2.3336455821991,Cameroon,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Iran,5.378949206349207,0.04788474683544304,0.899837492063492,0.711551249027252,0.5940544761904762,0.249322608113289,0.14053200000000002,0.387242913246155,2.212031619047619,5.282394904458599,5.481974522292994,4.69199991226196,4.79822470769286,4.58577511683106,1.15687310695648,0.639333188533783,0.048761073499918,1.49873495101929,Iran,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Albania,5.378949206349207,0.04788474683544304,0.899837492063492,0.803685247898102,0.5940544761904762,0.381498634815216,0.14053200000000002,0.201312944293022,2.212031619047619,5.282394904458599,5.481974522292994,4.64400005340576,4.75246400639415,4.53553610041738,0.996192753314972,0.731159746646881,0.0398642159998417,1.49044156074524,Albania,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Bangladesh,5.378949206349207,0.04788474683544304,0.899837492063492,0.735131740570068,0.5940544761904762,0.478356659412384,0.14053200000000002,0.172255352139473,2.212031619047619,5.282394904458599,5.481974522292994,4.60799980163574,4.68982165828347,4.52617794498801,0.586682975292206,0.533241033554077,0.123717859387398,1.97873616218567,Bangladesh,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Namibia,5.378949206349207,0.04788474683544304,0.899837492063492,1.0984708070755,0.5940544761904762,0.520303547382355,0.14053200000000002,0.0771337449550629,2.212031619047619,5.282394904458599,5.481974522292994,4.57399988174438,4.77035474091768,4.37764502257109,0.964434325695038,0.33861181139946,0.0931469723582268,1.4818902015686,Namibia,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Kenya,5.378949206349207,0.04788474683544304,0.899837492063492,1.06795072555542,0.5940544761904762,0.452763766050339,0.14053200000000002,0.444860309362411,2.212031619047619,5.282394904458599,5.481974522292994,4.55299997329712,4.65569159060717,4.45030835598707,0.560479462146759,0.309988349676132,0.0646413192152977,1.6519021987915,Kenya,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Mozambique,5.378949206349207,0.04788474683544304,0.899837492063492,0.870701014995575,0.5940544761904762,0.480791091918945,0.14053200000000002,0.322228103876114,2.212031619047619,5.282394904458599,5.481974522292994,4.55000019073486,4.77410232633352,4.3258980551362,0.234305649995804,0.106654435396194,0.179436385631561,2.35565090179443,Mozambique,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Myanmar,5.378949206349207,0.04788474683544304,0.899837492063492,1.12323594093323,0.5940544761904762,0.514492034912109,0.14053200000000002,0.838075160980225,2.212031619047619,5.282394904458599,5.481974522292994,4.54500007629395,4.61473994642496,4.47526020616293,0.367110550403595,0.397522568702698,0.188816204667091,1.11529040336609,Myanmar,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Senegal,5.378949206349207,0.04788474683544304,0.899837492063492,1.17969191074371,0.5940544761904762,0.377922266721725,0.14053200000000002,0.183468893170357,2.212031619047619,5.282394904458599,5.481974522292994,4.53499984741211,4.6016037812829,4.46839591354132,0.479309022426605,0.409362852573395,0.115460447967052,1.78964614868164,Senegal,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Zambia,5.378949206349207,0.04788474683544304,0.899837492063492,1.00318729877472,0.5940544761904762,0.461603492498398,0.14053200000000002,0.249580144882202,2.212031619047619,5.282394904458599,5.481974522292994,4.51399993896484,4.64410550147295,4.38389437645674,0.636406779289246,0.257835894823074,0.0782135501503944,1.82670545578003,Zambia,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Iraq,5.378949206349207,0.04788474683544304,0.899837492063492,0.978613197803497,0.5940544761904762,0.288555532693863,0.14053200000000002,0.19963726401329,2.212031619047619,5.282394904458599,5.481974522292994,4.49700021743774,4.62259140968323,4.37140902519226,1.10271048545837,0.501180469989777,0.107215754687786,1.31890726089478,Iraq,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Gabon,5.378949206349207,0.04788474683544304,0.899837492063492,1.1556202173233,0.5940544761904762,0.312328577041626,0.14053200000000002,0.0437853783369064,2.212031619047619,5.282394904458599,5.481974522292994,4.46500015258789,4.5573617656529,4.37263853952289,1.1982102394104,0.356578588485718,0.0760467872023582,1.32291626930237,Gabon,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Ethiopia,5.378949206349207,0.04788474683544304,0.899837492063492,0.86466920375824,0.5940544761904762,0.408842742443085,0.14053200000000002,0.312650740146637,2.212031619047619,5.282394904458599,5.481974522292994,4.46000003814697,4.54272867664695,4.377271399647,0.339233845472336,0.353409707546234,0.165455713868141,2.01574373245239,Ethiopia,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Sri Lanka,5.378949206349207,0.04788474683544304,0.899837492063492,1.25997638702393,0.5940544761904762,0.561213254928589,0.14053200000000002,0.490863561630249,2.212031619047619,5.282394904458599,5.481974522292994,4.44000005722046,4.55344719231129,4.32655292212963,1.00985014438629,0.625130832195282,0.0736539661884308,0.419389247894287,Sri Lanka,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Armenia,5.378949206349207,0.04788474683544304,0.899837492063492,1.00748372077942,0.5940544761904762,0.198303267359734,0.14053200000000002,0.0834880918264389,2.212031619047619,5.282394904458599,5.481974522292994,4.37599992752075,4.46673461228609,4.28526524275541,0.900596737861633,0.637524425983429,0.0266744215041399,1.5214991569519,Armenia,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
India,5.378949206349207,0.04788474683544304,0.899837492063492,0.754372596740723,0.5940544761904762,0.469987004995346,0.14053200000000002,0.231538489460945,2.212031619047619,5.282394904458599,5.481974522292994,4.31500005722046,4.37152201749384,4.25847809694707,0.792221248149872,0.455427616834641,0.0922268852591515,1.5191171169281,India,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Mauritania,5.378949206349207,0.04788474683544304,0.899837492063492,1.2720308303833,0.5940544761904762,0.0960980430245399,0.14053200000000002,0.201870024204254,2.212031619047619,5.282394904458599,5.481974522292994,4.29199981689453,4.37716361626983,4.20683601751924,0.648457288742065,0.285349279642105,0.136957004666328,1.65163731575012,Mauritania,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Congo (Brazzaville),5.378949206349207,0.04788474683544304,0.899837492063492,0.832044363021851,0.5940544761904762,0.435025870800018,0.14053200000000002,0.120852127671242,2.212031619047619,5.282394904458599,5.481974522292994,4.29099988937378,4.41005350500345,4.17194627374411,0.808964252471924,0.28995743393898,0.0796181336045265,1.72413563728333,Congo (Brazzaville),5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Georgia,5.378949206349207,0.04788474683544304,0.899837492063492,0.57061493396759,0.5940544761904762,0.309410035610199,0.14053200000000002,0.0540088154375553,2.212031619047619,5.282394904458599,5.481974522292994,4.28599977493286,4.37493396580219,4.19706558406353,0.950612664222717,0.649546980857849,0.251666635274887,1.50013780593872,Georgia,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Congo (Kinshasa),5.378949206349207,0.04788474683544304,0.899837492063492,1.22902345657349,0.5940544761904762,0.235961347818375,0.14053200000000002,0.246455833315849,2.212031619047619,5.282394904458599,5.481974522292994,4.28000020980835,4.35781083270907,4.20218958690763,0.0921023488044739,0.191407024860382,0.0602413564920425,2.22495865821838,Congo (Kinshasa),5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Mali,5.378949206349207,0.04788474683544304,0.899837492063492,1.28147339820862,0.5940544761904762,0.306613743305206,0.14053200000000002,0.183354198932648,2.212031619047619,5.282394904458599,5.481974522292994,4.19000005722046,4.26967071101069,4.11032940343022,0.476180493831635,0.169365674257278,0.104970246553421,1.66819095611572,Mali,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Ivory Coast,5.378949206349207,0.04788474683544304,0.899837492063492,0.904780030250549,0.5940544761904762,0.447706192731857,0.14053200000000002,0.201237469911575,2.212031619047619,5.282394904458599,5.481974522292994,4.17999982833862,4.27518256321549,4.08481709346175,0.603048920631409,0.0486421696841717,0.130061775445938,1.84496426582336,Ivory Coast,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Cambodia,5.378949206349207,0.04788474683544304,0.899837492063492,1.00623834133148,0.5940544761904762,0.633375823497772,0.14053200000000002,0.385922968387604,2.212031619047619,5.282394904458599,5.481974522292994,4.16800022125244,4.27851781353354,4.05748262897134,0.601765096187592,0.429783403873444,0.0681059509515762,1.04294109344482,Cambodia,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Sudan,5.378949206349207,0.04788474683544304,0.899837492063492,1.21400856971741,0.5940544761904762,0.0149958552792668,0.14053200000000002,0.182317450642586,2.212031619047619,5.282394904458599,5.481974522292994,4.13899993896484,4.34574716508389,3.9322527128458,0.65951669216156,0.290920823812485,0.089847519993782,1.68706583976746,Sudan,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Ghana,5.378949206349207,0.04788474683544304,0.899837492063492,0.873664736747742,0.5940544761904762,0.423026293516159,0.14053200000000002,0.256923943758011,2.212031619047619,5.282394904458599,5.481974522292994,4.11999988555908,4.22270720854402,4.01729256257415,0.667224824428558,0.295637726783752,0.0253363698720932,1.57786750793457,Ghana,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Ukraine,5.378949206349207,0.04788474683544304,0.899837492063492,1.39453756809235,0.5940544761904762,0.122974775731564,0.14053200000000002,0.270061463117599,2.212031619047619,5.282394904458599,5.481974522292994,4.09600019454956,4.18541010454297,4.00659028455615,0.89465194940567,0.575903952121735,0.0230294708162546,0.814382314682007,Ukraine,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Uganda,5.378949206349207,0.04788474683544304,0.899837492063492,1.12982773780823,0.5940544761904762,0.443185955286026,0.14053200000000002,0.325766056776047,2.212031619047619,5.282394904458599,5.481974522292994,4.08099985122681,4.19579996705055,3.96619973540306,0.381430715322495,0.217632606625557,0.057069718837738,1.526362657547,Uganda,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Burkina Faso,5.378949206349207,0.04788474683544304,0.899837492063492,1.04328000545502,0.5940544761904762,0.324367851018906,0.14053200000000002,0.250864684581757,2.212031619047619,5.282394904458599,5.481974522292994,4.03200006484985,4.12405906438828,3.93994106531143,0.3502277135849,0.215844258666039,0.120328105986118,1.72721290588379,Burkina Faso,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Niger,5.378949206349207,0.04788474683544304,0.899837492063492,0.993025004863739,0.5940544761904762,0.36365869641304,0.14053200000000002,0.228673845529556,2.212031619047619,5.282394904458599,5.481974522292994,4.02799987792969,4.11194681972265,3.94405293613672,0.161925330758095,0.26850500702858,0.138572946190834,1.87398338317871,Niger,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Malawi,5.378949206349207,0.04788474683544304,0.899837492063492,0.512568831443787,0.5940544761904762,0.466914653778076,0.14053200000000002,0.287170469760895,2.212031619047619,5.282394904458599,5.481974522292994,3.97000002861023,4.07747881740332,3.86252123981714,0.233442038297653,0.315089583396912,0.0727116540074348,2.08178615570068,Malawi,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Chad,5.378949206349207,0.04788474683544304,0.899837492063492,0.953855872154236,0.5940544761904762,0.16234202682972,0.14053200000000002,0.216113850474358,2.212031619047619,5.282394904458599,5.481974522292994,3.93600010871887,4.0347115239501,3.83728869348764,0.438012987375259,0.0411347150802612,0.0535818822681904,2.07123804092407,Chad,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Zimbabwe,5.378949206349207,0.04788474683544304,0.899837492063492,1.08309590816498,0.5940544761904762,0.336384207010269,0.14053200000000002,0.189143493771553,2.212031619047619,5.282394904458599,5.481974522292994,3.875,3.97869964271784,3.77130035728216,0.375846534967422,0.196763753890991,0.0953753814101219,1.59797024726868,Zimbabwe,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Lesotho,5.378949206349207,0.04788474683544304,0.899837492063492,1.19009518623352,0.5940544761904762,0.390661299228668,0.14053200000000002,0.157497271895409,2.212031619047619,5.282394904458599,5.481974522292994,3.80800008773804,4.04434397548437,3.5716561999917,0.521021246910095,0.0,0.119094640016556,1.42983531951904,Lesotho,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Angola,5.378949206349207,0.04788474683544304,0.899837492063492,1.10441195964813,0.5940544761904762,0.0,0.14053200000000002,0.097926490008831,2.212031619047619,5.282394904458599,5.481974522292994,3.79500007629395,3.95164193540812,3.63835821717978,0.858428180217743,0.0498686656355858,0.0697203353047371,1.61448240280151,Angola,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Afghanistan,5.378949206349207,0.04788474683544304,0.899837492063492,0.581543326377869,0.5940544761904762,0.106179520487785,0.14053200000000002,0.311870932579041,2.212031619047619,5.282394904458599,5.481974522292994,3.79399991035461,3.87366141527891,3.71433840543032,0.401477217674255,0.180746778845787,0.0611578300595284,2.15080118179321,Afghanistan,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Botswana,5.378949206349207,0.04788474683544304,0.899837492063492,1.22155499458313,0.5940544761904762,0.505196332931519,0.14053200000000002,0.0993484482169151,2.212031619047619,5.282394904458599,5.481974522292994,3.76600003242493,3.87412266626954,3.65787739858031,1.12209415435791,0.341755509376526,0.0985831990838051,0.3779137134552,Botswana,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Benin,5.378949206349207,0.04788474683544304,0.899837492063492,0.435299843549728,0.5940544761904762,0.425962775945663,0.14053200000000002,0.207948461174965,2.212031619047619,5.282394904458599,5.481974522292994,3.65700006484985,3.74578355133533,3.56821657836437,0.431085407733917,0.209930211305618,0.0609290152788162,1.88563096523285,Benin,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Madagascar,5.378949206349207,0.04788474683544304,0.899837492063492,0.913020372390747,0.5940544761904762,0.189196765422821,0.14053200000000002,0.208732530474663,2.212031619047619,5.282394904458599,5.481974522292994,3.64400005340576,3.71431910589337,3.57368100091815,0.305808693170547,0.375223308801651,0.0672319754958153,1.58461260795593,Madagascar,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Haiti,5.378949206349207,0.04788474683544304,0.899837492063492,0.640449821949005,0.5940544761904762,0.0303698573261499,0.14053200000000002,0.489203780889511,2.212031619047619,5.282394904458599,5.481974522292994,3.6029999256134,3.73471479773521,3.47128505349159,0.368610262870789,0.277321130037308,0.0998721495270729,1.69716763496399,Haiti,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Yemen,5.378949206349207,0.04788474683544304,0.899837492063492,0.93538224697113,0.5940544761904762,0.249463722109795,0.14053200000000002,0.104125209152699,2.212031619047619,5.282394904458599,5.481974522292994,3.59299993515015,3.69275031983852,3.49324955046177,0.591683447360992,0.310080915689468,0.0567674227058887,1.34560060501099,Yemen,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
South Sudan,5.378949206349207,0.04788474683544304,0.899837492063492,0.601323127746582,0.5940544761904762,0.147062435746193,0.14053200000000002,0.285670816898346,2.212031619047619,5.282394904458599,5.481974522292994,3.59100008010864,3.72553858578205,3.45646157443523,0.39724862575531,0.163486003875732,0.116793513298035,1.87956738471985,South Sudan,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Liberia,5.378949206349207,0.04788474683544304,0.899837492063492,0.872117936611176,0.5940544761904762,0.332881182432175,0.14053200000000002,0.26654988527298,2.212031619047619,5.282394904458599,5.481974522292994,3.53299999237061,3.65375626087189,3.41224372386932,0.119041793048382,0.229918196797371,0.0389482490718365,1.67328596115112,Liberia,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Guinea,5.378949206349207,0.04788474683544304,0.899837492063492,0.791244685649872,0.5940544761904762,0.348587512969971,0.14053200000000002,0.264815092086792,2.212031619047619,5.282394904458599,5.481974522292994,3.50699996948242,3.58442812889814,3.4295718100667,0.244549930095673,0.194129139184952,0.110937617719173,1.55231189727783,Guinea,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Togo,5.378949206349207,0.04788474683544304,0.899837492063492,0.431882530450821,0.5940544761904762,0.38042613863945,0.14053200000000002,0.196896150708199,2.212031619047619,5.282394904458599,5.481974522292994,3.49499988555908,3.59403811171651,3.39596165940166,0.305444717407227,0.247105568647385,0.0956650152802467,1.83722925186157,Togo,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Rwanda,5.378949206349207,0.04788474683544304,0.899837492063492,0.945707023143768,0.5940544761904762,0.581843852996826,0.14053200000000002,0.252756029367447,2.212031619047619,5.282394904458599,5.481974522292994,3.47099995613098,3.54303023353219,3.39896967872977,0.368745893239975,0.326424807310104,0.455220013856888,0.540061235427856,Rwanda,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Syria,5.378949206349207,0.04788474683544304,0.899837492063492,0.396102607250214,0.5940544761904762,0.0815394446253777,0.14053200000000002,0.493663728237152,2.212031619047619,5.282394904458599,5.481974522292994,3.46199989318848,3.66366855680943,3.26033122956753,0.777153134346008,0.50053334236145,0.151347130537033,1.06157350540161,Syria,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Tanzania,5.378949206349207,0.04788474683544304,0.899837492063492,1.04198980331421,0.5940544761904762,0.390017777681351,0.14053200000000002,0.354256361722946,2.212031619047619,5.282394904458599,5.481974522292994,3.34899997711182,3.46142975538969,3.23657019883394,0.511135876178741,0.364509284496307,0.0660351067781448,0.621130466461182,Tanzania,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Burundi,5.378949206349207,0.04788474683544304,0.899837492063492,0.629793584346771,0.5940544761904762,0.0599007532000542,0.14053200000000002,0.204435184597969,2.212031619047619,5.282394904458599,5.481974522292994,2.90499997138977,3.07469033300877,2.73530960977077,0.091622568666935,0.151610791683197,0.0841479450464249,1.68302416801453,Burundi,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Central African Republic,5.378949206349207,0.04788474683544304,0.899837492063492,0.0,0.5940544761904762,0.270842045545578,0.14053200000000002,0.280876487493515,2.212031619047619,5.282394904458599,5.481974522292994,2.69300007820129,2.86488426923752,2.52111588716507,0.0,0.0187726859003305,0.0565650761127472,2.06600475311279,Central African Republic,5.39150641025641,0.898298076923077,1.211025641025641,0.6612948717948718,0.42353846153846153,0.11129903536977494
Finland,5.378949206349207,0.04788474683544304,0.899837492063492,0.9903466411073563,0.5940544761904762,0.4028277144532983,0.14053200000000002,0.202,2.212031619047619,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Finland,7.632,1.305,1.592,0.874,0.681,0.393
Norway,5.378949206349207,0.04788474683544304,0.899837492063492,0.9903466411073563,0.5940544761904762,0.4028277144532983,0.14053200000000002,0.286,2.212031619047619,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Norway,7.594,1.456,1.582,0.861,0.686,0.34
Denmark,5.378949206349207,0.04788474683544304,0.899837492063492,0.9903466411073563,0.5940544761904762,0.4028277144532983,0.14053200000000002,0.284,2.212031619047619,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Denmark,7.555,1.351,1.59,0.868,0.683,0.408
Iceland,5.378949206349207,0.04788474683544304,0.899837492063492,0.9903466411073563,0.5940544761904762,0.4028277144532983,0.14053200000000002,0.353,2.212031619047619,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Iceland,7.495,1.343,1.644,0.914,0.677,0.138
Switzerland,5.378949206349207,0.04788474683544304,0.899837492063492,0.9903466411073563,0.5940544761904762,0.4028277144532983,0.14053200000000002,0.256,2.212031619047619,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Switzerland,7.487,1.42,1.549,0.927,0.66,0.357
Netherlands,5.378949206349207,0.04788474683544304,0.899837492063492,0.9903466411073563,0.5940544761904762,0.4028277144532983,0.14053200000000002,0.333,2.212031619047619,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Netherlands,7.441,1.361,1.488,0.878,0.638,0.295
Canada,5.378949206349207,0.04788474683544304,0.899837492063492,0.9903466411073563,0.5940544761904762,0.4028277144532983,0.14053200000000002,0.321,2.212031619047619,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Canada,7.328,1.33,1.532,0.896,0.653,0.291
New Zealand,5.378949206349207,0.04788474683544304,0.899837492063492,0.9903466411073563,0.5940544761904762,0.4028277144532983,0.14053200000000002,0.365,2.212031619047619,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,New Zealand,7.324,1.268,1.601,0.876,0.669,0.389
Sweden,5.378949206349207,0.04788474683544304,0.899837492063492,0.9903466411073563,0.5940544761904762,0.4028277144532983,0.14053200000000002,0.285,2.212031619047619,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Sweden,7.314,1.355,1.501,0.913,0.659,0.383
